x_um_centered_to_ellipse,y_um_centered_to_ellipse,delta_f_GHz
-5.372119815668200715e+01,-1.799251152073734517e+01,4.022884087696194655e-01
-5.272119815668200715e+01,-1.799251152073734517e+01,4.026060750123514609e-01
-5.172119815668200715e+01,-1.799251152073734517e+01,4.023712158415535534e-01
-5.072119815668200715e+01,-1.799251152073734517e+01,4.025568296353561060e-01
-4.972119815668200715e+01,-1.799251152073734517e+01,4.024687247346800945e-01
-4.872119815668200715e+01,-1.799251152073734517e+01,4.024865928855638764e-01
-4.772119815668200715e+01,-1.799251152073734517e+01,4.027729191098656791e-01
-4.672119815668200715e+01,-1.799251152073734517e+01,4.022304853717622031e-01
-4.572119815668200715e+01,-1.799251152073734517e+01,4.024375217386140235e-01
-4.472119815668200715e+01,-1.799251152073734517e+01,4.025361002982403846e-01
-4.372119815668200715e+01,-1.799251152073734517e+01,4.020868584987247196e-01
-4.272119815668200715e+01,-1.799251152073734517e+01,4.014812284580586699e-01
-4.172119815668200715e+01,-1.799251152073734517e+01,4.011426468895780140e-01
-4.072119815668200715e+01,-1.799251152073734517e+01,4.012406664777197207e-01
-3.972119815668200715e+01,-1.799251152073734517e+01,4.011830129354629904e-01
-3.872119815668200715e+01,-1.799251152073734517e+01,4.003055422393475560e-01
-3.772119815668200715e+01,-1.799251152073734517e+01,3.994016367807398105e-01
-3.672119815668200715e+01,-1.799251152073734517e+01,4.003133600204282772e-01
-3.572119815668200715e+01,-1.799251152073734517e+01,4.007144466877115008e-01
-3.472119815668200715e+01,-1.799251152073734517e+01,4.004130658310001145e-01
-3.372119815668200715e+01,-1.799251152073734517e+01,4.005386277462168465e-01
-3.272119815668200715e+01,-1.799251152073734517e+01,4.009090071905756503e-01
-3.172119815668200715e+01,-1.799251152073734517e+01,4.004247146463835172e-01
-3.072119815668200715e+01,-1.799251152073734517e+01,4.007013182189327338e-01
-2.972119815668200715e+01,-1.799251152073734517e+01,3.992704769576622681e-01
-2.872119815668200715e+01,-1.799251152073734517e+01,3.976902694189696774e-01
-2.772119815668200715e+01,-1.799251152073734517e+01,3.957059973213361559e-01
-2.672119815668200715e+01,-1.799251152073734517e+01,3.975360073117477633e-01
-2.572119815668200715e+01,-1.799251152073734517e+01,3.982266070747431108e-01
-2.472119815668200715e+01,-1.799251152073734517e+01,3.977452174375226690e-01
-2.372119815668200715e+01,-1.799251152073734517e+01,3.923241458936241877e-01
-2.272119815668200715e+01,-1.799251152073734517e+01,4.015781434802159211e-01
-2.172119815668200715e+01,-1.799251152073734517e+01,3.919143656684891397e-01
-2.072119815668200715e+01,-1.799251152073734517e+01,3.970945354697978935e-01
-1.972119815668200715e+01,-1.799251152073734517e+01,3.983808613512009877e-01
-1.872119815668200715e+01,-1.799251152073734517e+01,3.973304899337231078e-01
-1.772119815668200715e+01,-1.799251152073734517e+01,3.976136074024165801e-01
-1.672119815668200715e+01,-1.799251152073734517e+01,3.973216479516086252e-01
-1.572119815668200715e+01,-1.799251152073734517e+01,3.957435066234382681e-01
-1.472119815668200715e+01,-1.799251152073734517e+01,3.986991680051179543e-01
-1.372119815668200715e+01,-1.799251152073734517e+01,3.952263827872606328e-01
-1.272119815668200715e+01,-1.799251152073734517e+01,3.974833574400031821e-01
-1.172119815668200715e+01,-1.799251152073734517e+01,3.963882288442595048e-01
-1.072119815668200715e+01,-1.799251152073734517e+01,3.955938551027400329e-01
-9.721198156682007152e+00,-1.799251152073734517e+01,3.939744500263837601e-01
-8.721198156682007152e+00,-1.799251152073734517e+01,3.935338345864662912e-01
-7.721198156682007152e+00,-1.799251152073734517e+01,3.980451127819546464e-01
-6.721198156682007152e+00,-1.799251152073734517e+01,4.070676691729318009e-01
-5.721198156682007152e+00,-1.799251152073734517e+01,3.909474978003188994e-01
-4.721198156682007152e+00,-1.799251152073734517e+01,3.944803809686892038e-01
-3.721198156682007152e+00,-1.799251152073734517e+01,3.950043739520903152e-01
-2.721198156682007152e+00,-1.799251152073734517e+01,3.933848137944022660e-01
-1.721198156682007152e+00,-1.799251152073734517e+01,3.965978190614452004e-01
-7.211981566820071521e-01,-1.799251152073734517e+01,3.985772347878193678e-01
2.788018433179928479e-01,-1.799251152073734517e+01,3.953277185147983097e-01
1.278801843317992848e+00,-1.799251152073734517e+01,4.097384937095256419e-01
2.278801843317992848e+00,-1.799251152073734517e+01,4.238831479629183718e-01
3.278801843317992848e+00,-1.799251152073734517e+01,3.884243638611986071e-01
4.278801843317992848e+00,-1.799251152073734517e+01,3.974908756850856761e-01
5.278801843317992848e+00,-1.799251152073734517e+01,3.991423728144365413e-01
6.278801843317992848e+00,-1.799251152073734517e+01,3.955684249799849006e-01
7.278801843317992848e+00,-1.799251152073734517e+01,3.989562391970231658e-01
8.278801843317992848e+00,-1.799251152073734517e+01,4.027951922065629020e-01
9.278801843317992848e+00,-1.799251152073734517e+01,4.039647163294644017e-01
1.027880184331799285e+01,-1.799251152073734517e+01,4.097034304234612456e-01
1.127880184331799285e+01,-1.799251152073734517e+01,3.986898320904499471e-01
1.227880184331799285e+01,-1.799251152073734517e+01,3.998204419137461052e-01
1.327880184331799285e+01,-1.799251152073734517e+01,4.121296820774258407e-01
1.427880184331799285e+01,-1.799251152073734517e+01,4.110766312855953508e-01
1.527880184331799285e+01,-1.799251152073734517e+01,4.015501108285186582e-01
1.627880184331799285e+01,-1.799251152073734517e+01,4.008214436243946466e-01
1.727880184331799285e+01,-1.799251152073734517e+01,4.106848000565359591e-01
1.827880184331799285e+01,-1.799251152073734517e+01,3.957777748602127055e-01
1.927880184331799285e+01,-1.799251152073734517e+01,3.993964904019575712e-01
2.027880184331799285e+01,-1.799251152073734517e+01,3.954955451731412275e-01
2.127880184331799285e+01,-1.799251152073734517e+01,3.959706474476845095e-01
2.227880184331799285e+01,-1.799251152073734517e+01,3.943325789541414217e-01
2.327880184331799285e+01,-1.799251152073734517e+01,3.783468296046588186e-01
2.427880184331799285e+01,-1.799251152073734517e+01,3.919726617396168677e-01
2.527880184331799285e+01,-1.799251152073734517e+01,3.784045169598413416e-01
2.627880184331799285e+01,-1.799251152073734517e+01,3.825824840939970883e-01
2.727880184331799285e+01,-1.799251152073734517e+01,3.787959071569235725e-01
2.827880184331799285e+01,-1.799251152073734517e+01,3.968099826517610396e-01
2.927880184331799285e+01,-1.799251152073734517e+01,3.929454331359338859e-01
3.027880184331799285e+01,-1.799251152073734517e+01,4.183481158197031036e-01
3.127880184331799285e+01,-1.799251152073734517e+01,3.853230498968147621e-01
3.227880184331799285e+01,-1.799251152073734517e+01,3.805209151326951478e-01
3.327880184331799285e+01,-1.799251152073734517e+01,3.779318377830125364e-01
3.427880184331799285e+01,-1.799251152073734517e+01,3.774953737370791984e-01
3.527880184331799285e+01,-1.799251152073734517e+01,3.780336509265911360e-01
3.627880184331799285e+01,-1.799251152073734517e+01,3.765347206904610111e-01
3.727880184331799285e+01,-1.799251152073734517e+01,3.757433320515688457e-01
3.827880184331799285e+01,-1.799251152073734517e+01,3.728505553211522994e-01
3.927880184331799285e+01,-1.799251152073734517e+01,3.759735363296097255e-01
4.027880184331799285e+01,-1.799251152073734517e+01,3.770837776811863939e-01
4.127880184331799285e+01,-1.799251152073734517e+01,3.747339704278176420e-01
4.227880184331799285e+01,-1.799251152073734517e+01,3.766852291766813465e-01
4.327880184331799285e+01,-1.799251152073734517e+01,3.747721976700977287e-01
4.427880184331799285e+01,-1.799251152073734517e+01,3.758612621557957389e-01
4.527880184331799285e+01,-1.799251152073734517e+01,3.725674159282945652e-01
4.627880184331799285e+01,-1.799251152073734517e+01,3.730881320763641540e-01
4.727880184331799285e+01,-1.799251152073734517e+01,3.710242075896719172e-01
4.827880184331799285e+01,-1.799251152073734517e+01,3.718959776451424837e-01
4.927880184331799285e+01,-1.799251152073734517e+01,3.736042800728842650e-01
5.027880184331799285e+01,-1.799251152073734517e+01,3.720248116373143787e-01
5.127880184331799285e+01,-1.799251152073734517e+01,3.700201833987684097e-01
5.227880184331799285e+01,-1.799251152073734517e+01,3.678809799181164131e-01
5.327880184331799285e+01,-1.799251152073734517e+01,3.670859212759598478e-01
5.427880184331799285e+01,-1.799251152073734517e+01,3.658472205754494944e-01
5.527880184331799285e+01,-1.799251152073734517e+01,3.643320508676444192e-01
5.627880184331799285e+01,-1.799251152073734517e+01,3.628229493981134368e-01
5.727880184331799285e+01,-1.799251152073734517e+01,3.607939979751306758e-01
5.827880184331799285e+01,-1.799251152073734517e+01,3.596430691408070146e-01
5.927880184331799285e+01,-1.799251152073734517e+01,3.594252077341684171e-01
6.027880184331799285e+01,-1.799251152073734517e+01,3.588339980212569280e-01
6.127880184331799285e+01,-1.799251152073734517e+01,3.572976824335518664e-01
6.227880184331799285e+01,-1.799251152073734517e+01,3.566644598307049385e-01
6.327880184331799285e+01,-1.799251152073734517e+01,3.564473586507377334e-01
6.427880184331799285e+01,-1.799251152073734517e+01,3.553665371429057807e-01
6.527880184331799285e+01,-1.799251152073734517e+01,3.544034683336909630e-01
6.627880184331799285e+01,-1.799251152073734517e+01,3.533911902218789258e-01
-6.672119815668200715e+01,-1.699251152073734517e+01,4.033560268057758691e-01
-6.572119815668200715e+01,-1.699251152073734517e+01,4.030433572571747725e-01
-6.472119815668200715e+01,-1.699251152073734517e+01,4.034279621741645450e-01
-6.372119815668200715e+01,-1.699251152073734517e+01,4.042990492241580469e-01
-6.272119815668200715e+01,-1.699251152073734517e+01,4.041291773506401341e-01
-6.172119815668200715e+01,-1.699251152073734517e+01,4.030422941469495868e-01
-6.072119815668200715e+01,-1.699251152073734517e+01,4.037902832098883010e-01
-5.972119815668200715e+01,-1.699251152073734517e+01,4.042146918232853992e-01
-5.872119815668200715e+01,-1.699251152073734517e+01,4.037147844461617119e-01
-5.772119815668200715e+01,-1.699251152073734517e+01,4.038943202593312520e-01
-5.672119815668200715e+01,-1.699251152073734517e+01,4.032145577151631244e-01
-5.572119815668200715e+01,-1.699251152073734517e+01,4.026498971588252651e-01
-5.472119815668200715e+01,-1.699251152073734517e+01,4.022683722306186205e-01
-5.372119815668200715e+01,-1.699251152073734517e+01,4.024463781491305348e-01
-5.272119815668200715e+01,-1.699251152073734517e+01,4.023226945934585963e-01
-5.172119815668200715e+01,-1.699251152073734517e+01,4.025462659717256031e-01
-5.072119815668200715e+01,-1.699251152073734517e+01,4.024081831328185643e-01
-4.972119815668200715e+01,-1.699251152073734517e+01,4.020323082408490123e-01
-4.872119815668200715e+01,-1.699251152073734517e+01,4.025649903623969017e-01
-4.772119815668200715e+01,-1.699251152073734517e+01,4.023878105967351182e-01
-4.672119815668200715e+01,-1.699251152073734517e+01,4.021725300907297296e-01
-4.572119815668200715e+01,-1.699251152073734517e+01,4.020003515106962411e-01
-4.472119815668200715e+01,-1.699251152073734517e+01,4.016485765183546164e-01
-4.372119815668200715e+01,-1.699251152073734517e+01,4.014304981708805009e-01
-4.272119815668200715e+01,-1.699251152073734517e+01,4.011659250183980951e-01
-4.172119815668200715e+01,-1.699251152073734517e+01,4.013215131030265503e-01
-4.072119815668200715e+01,-1.699251152073734517e+01,4.004080803419345358e-01
-3.972119815668200715e+01,-1.699251152073734517e+01,4.001147409705763103e-01
-3.872119815668200715e+01,-1.699251152073734517e+01,4.002887334877733849e-01
-3.772119815668200715e+01,-1.699251152073734517e+01,3.993381089179970367e-01
-3.672119815668200715e+01,-1.699251152073734517e+01,4.003638110389298177e-01
-3.572119815668200715e+01,-1.699251152073734517e+01,4.001703958561240171e-01
-3.472119815668200715e+01,-1.699251152073734517e+01,4.001693242378037141e-01
-3.372119815668200715e+01,-1.699251152073734517e+01,3.995033978130710928e-01
-3.272119815668200715e+01,-1.699251152073734517e+01,3.983894268413967765e-01
-3.172119815668200715e+01,-1.699251152073734517e+01,3.995478182563596548e-01
-3.072119815668200715e+01,-1.699251152073734517e+01,4.003464202482431844e-01
-2.972119815668200715e+01,-1.699251152073734517e+01,3.984732827399728450e-01
-2.872119815668200715e+01,-1.699251152073734517e+01,3.974472521711289730e-01
-2.772119815668200715e+01,-1.699251152073734517e+01,3.964698475356942531e-01
-2.672119815668200715e+01,-1.699251152073734517e+01,3.960481021205874974e-01
-2.572119815668200715e+01,-1.699251152073734517e+01,3.991352214156451694e-01
-2.472119815668200715e+01,-1.699251152073734517e+01,3.949093175420284041e-01
-2.372119815668200715e+01,-1.699251152073734517e+01,3.954331221109184114e-01
-2.272119815668200715e+01,-1.699251152073734517e+01,3.932434150589538824e-01
-2.172119815668200715e+01,-1.699251152073734517e+01,3.915382794034036884e-01
-2.072119815668200715e+01,-1.699251152073734517e+01,3.981596258803361543e-01
-1.972119815668200715e+01,-1.699251152073734517e+01,3.915373862570730168e-01
-1.872119815668200715e+01,-1.699251152073734517e+01,3.982864878362164518e-01
-1.772119815668200715e+01,-1.699251152073734517e+01,3.976653453694432017e-01
-1.672119815668200715e+01,-1.699251152073734517e+01,3.968609675173548901e-01
-1.572119815668200715e+01,-1.699251152073734517e+01,3.970214491309831395e-01
-1.472119815668200715e+01,-1.699251152073734517e+01,3.947779690666832764e-01
-1.372119815668200715e+01,-1.699251152073734517e+01,3.947924473247366173e-01
-1.272119815668200715e+01,-1.699251152073734517e+01,3.986261250036058357e-01
-1.172119815668200715e+01,-1.699251152073734517e+01,3.970950479862023208e-01
-1.072119815668200715e+01,-1.699251152073734517e+01,3.958195145357761291e-01
-9.721198156682007152e+00,-1.699251152073734517e+01,3.901717826830011226e-01
-8.721198156682007152e+00,-1.699251152073734517e+01,4.055639097744356825e-01
-7.721198156682007152e+00,-1.699251152073734517e+01,4.078725039729484969e-01
-6.721198156682007152e+00,-1.699251152073734517e+01,3.954021985039259945e-01
-5.721198156682007152e+00,-1.699251152073734517e+01,3.986990929037372844e-01
-4.721198156682007152e+00,-1.699251152073734517e+01,3.989089331258552917e-01
-3.721198156682007152e+00,-1.699251152073734517e+01,3.973085912212903636e-01
-2.721198156682007152e+00,-1.699251152073734517e+01,3.986877429436770370e-01
-1.721198156682007152e+00,-1.699251152073734517e+01,3.991683958685823264e-01
-7.211981566820071521e-01,-1.699251152073734517e+01,3.979326631382860135e-01
2.788018433179928479e-01,-1.699251152073734517e+01,3.964157191279396031e-01
1.278801843317992848e+00,-1.699251152073734517e+01,3.947410370863408957e-01
2.278801843317992848e+00,-1.699251152073734517e+01,3.944237433023349837e-01
3.278801843317992848e+00,-1.699251152073734517e+01,3.879151135163558806e-01
4.278801843317992848e+00,-1.699251152073734517e+01,4.118834842345413527e-01
5.278801843317992848e+00,-1.699251152073734517e+01,3.942605162087593484e-01
6.278801843317992848e+00,-1.699251152073734517e+01,4.002305710332465516e-01
7.278801843317992848e+00,-1.699251152073734517e+01,3.992274010507230741e-01
8.278801843317992848e+00,-1.699251152073734517e+01,4.008344927437774707e-01
9.278801843317992848e+00,-1.699251152073734517e+01,4.039422329502087017e-01
1.027880184331799285e+01,-1.699251152073734517e+01,4.029091620299425358e-01
1.127880184331799285e+01,-1.699251152073734517e+01,4.014069693144151074e-01
1.227880184331799285e+01,-1.699251152073734517e+01,4.001669097244460183e-01
1.327880184331799285e+01,-1.699251152073734517e+01,4.004847394811594796e-01
1.427880184331799285e+01,-1.699251152073734517e+01,4.012504856398391162e-01
1.527880184331799285e+01,-1.699251152073734517e+01,4.005822378254473293e-01
1.627880184331799285e+01,-1.699251152073734517e+01,3.978662899937677189e-01
1.727880184331799285e+01,-1.699251152073734517e+01,4.052093341634011026e-01
1.827880184331799285e+01,-1.699251152073734517e+01,3.972632885513585066e-01
1.927880184331799285e+01,-1.699251152073734517e+01,4.022223255148866805e-01
2.027880184331799285e+01,-1.699251152073734517e+01,3.987558695105235529e-01
2.127880184331799285e+01,-1.699251152073734517e+01,3.946912016657440070e-01
2.227880184331799285e+01,-1.699251152073734517e+01,4.109502946504188792e-01
2.327880184331799285e+01,-1.699251152073734517e+01,3.937346561547871993e-01
2.427880184331799285e+01,-1.699251152073734517e+01,3.928385020084679269e-01
2.527880184331799285e+01,-1.699251152073734517e+01,3.794745129933594363e-01
2.627880184331799285e+01,-1.699251152073734517e+01,3.744464563200788909e-01
2.727880184331799285e+01,-1.699251152073734517e+01,3.946495143561858931e-01
2.827880184331799285e+01,-1.699251152073734517e+01,3.957562418072231303e-01
2.927880184331799285e+01,-1.699251152073734517e+01,3.958005863089817389e-01
3.027880184331799285e+01,-1.699251152073734517e+01,3.876142022885242788e-01
3.127880184331799285e+01,-1.699251152073734517e+01,3.819964494861189941e-01
3.227880184331799285e+01,-1.699251152073734517e+01,3.816702584758848715e-01
3.327880184331799285e+01,-1.699251152073734517e+01,3.788788947165295795e-01
3.427880184331799285e+01,-1.699251152073734517e+01,3.773748844653095347e-01
3.527880184331799285e+01,-1.699251152073734517e+01,3.766647915894152376e-01
3.627880184331799285e+01,-1.699251152073734517e+01,3.733027943164461959e-01
3.727880184331799285e+01,-1.699251152073734517e+01,3.717369215083037304e-01
3.827880184331799285e+01,-1.699251152073734517e+01,3.752540883042918551e-01
3.927880184331799285e+01,-1.699251152073734517e+01,3.783016780877446195e-01
4.027880184331799285e+01,-1.699251152073734517e+01,3.764022199404126745e-01
4.127880184331799285e+01,-1.699251152073734517e+01,3.665572239479448768e-01
4.227880184331799285e+01,-1.699251152073734517e+01,3.753542081128040664e-01
4.327880184331799285e+01,-1.699251152073734517e+01,3.775964846302737321e-01
4.427880184331799285e+01,-1.699251152073734517e+01,3.733077996201732418e-01
4.527880184331799285e+01,-1.699251152073734517e+01,3.727926306177162807e-01
4.627880184331799285e+01,-1.699251152073734517e+01,3.709489477515908185e-01
4.727880184331799285e+01,-1.699251152073734517e+01,3.714303514687675722e-01
4.827880184331799285e+01,-1.699251152073734517e+01,3.723795169493122614e-01
4.927880184331799285e+01,-1.699251152073734517e+01,3.697504812825900267e-01
5.027880184331799285e+01,-1.699251152073734517e+01,3.707229713515163283e-01
5.127880184331799285e+01,-1.699251152073734517e+01,3.689312721715385379e-01
5.227880184331799285e+01,-1.699251152073734517e+01,3.678930382015122014e-01
5.327880184331799285e+01,-1.699251152073734517e+01,3.668543051315005243e-01
5.427880184331799285e+01,-1.699251152073734517e+01,3.655294357735936472e-01
5.527880184331799285e+01,-1.699251152073734517e+01,3.640056936331461657e-01
5.627880184331799285e+01,-1.699251152073734517e+01,3.626672439691644989e-01
5.727880184331799285e+01,-1.699251152073734517e+01,3.603465427788425934e-01
5.827880184331799285e+01,-1.699251152073734517e+01,3.599787996852854555e-01
5.927880184331799285e+01,-1.699251152073734517e+01,3.597791633146041335e-01
6.027880184331799285e+01,-1.699251152073734517e+01,3.585693555143159017e-01
6.127880184331799285e+01,-1.699251152073734517e+01,3.577018002520069295e-01
6.227880184331799285e+01,-1.699251152073734517e+01,3.573323921575211060e-01
6.327880184331799285e+01,-1.699251152073734517e+01,3.569580757643415758e-01
6.427880184331799285e+01,-1.699251152073734517e+01,3.562312308413977391e-01
6.527880184331799285e+01,-1.699251152073734517e+01,3.548129163041138234e-01
6.627880184331799285e+01,-1.699251152073734517e+01,3.540545141751363367e-01
-6.672119815668200715e+01,-1.599251152073734517e+01,4.028899423429526117e-01
-6.572119815668200715e+01,-1.599251152073734517e+01,4.034444075402099372e-01
-6.472119815668200715e+01,-1.599251152073734517e+01,4.038404475897849899e-01
-6.372119815668200715e+01,-1.599251152073734517e+01,4.029176824192584050e-01
-6.272119815668200715e+01,-1.599251152073734517e+01,4.035014829516292423e-01
-6.172119815668200715e+01,-1.599251152073734517e+01,4.036090570118529008e-01
-6.072119815668200715e+01,-1.599251152073734517e+01,4.037266274476403183e-01
-5.972119815668200715e+01,-1.599251152073734517e+01,4.039572924665013609e-01
-5.872119815668200715e+01,-1.599251152073734517e+01,4.039304169147230894e-01
-5.772119815668200715e+01,-1.599251152073734517e+01,4.034503500002544207e-01
-5.672119815668200715e+01,-1.599251152073734517e+01,4.030854213485972615e-01
-5.572119815668200715e+01,-1.599251152073734517e+01,4.027836033600600274e-01
-5.472119815668200715e+01,-1.599251152073734517e+01,4.023726318141549463e-01
-5.372119815668200715e+01,-1.599251152073734517e+01,4.023798372743949692e-01
-5.272119815668200715e+01,-1.599251152073734517e+01,4.024211640396795353e-01
-5.172119815668200715e+01,-1.599251152073734517e+01,4.026181012028504647e-01
-5.072119815668200715e+01,-1.599251152073734517e+01,4.023099674866781328e-01
-4.972119815668200715e+01,-1.599251152073734517e+01,4.022958020139681956e-01
-4.872119815668200715e+01,-1.599251152073734517e+01,4.023979771420096441e-01
-4.772119815668200715e+01,-1.599251152073734517e+01,4.020064218638914610e-01
-4.672119815668200715e+01,-1.599251152073734517e+01,4.016454158392028795e-01
-4.572119815668200715e+01,-1.599251152073734517e+01,4.013501481898762435e-01
-4.472119815668200715e+01,-1.599251152073734517e+01,4.013966197264373648e-01
-4.372119815668200715e+01,-1.599251152073734517e+01,4.014793147311199739e-01
-4.272119815668200715e+01,-1.599251152073734517e+01,4.014942608576390626e-01
-4.172119815668200715e+01,-1.599251152073734517e+01,4.009380119726757563e-01
-4.072119815668200715e+01,-1.599251152073734517e+01,3.997087182346934497e-01
-3.972119815668200715e+01,-1.599251152073734517e+01,3.992296233228889157e-01
-3.872119815668200715e+01,-1.599251152073734517e+01,3.996209284309535370e-01
-3.772119815668200715e+01,-1.599251152073734517e+01,3.990467588674908583e-01
-3.672119815668200715e+01,-1.599251152073734517e+01,3.992057696576836179e-01
-3.572119815668200715e+01,-1.599251152073734517e+01,3.994272828652078999e-01
-3.472119815668200715e+01,-1.599251152073734517e+01,3.990539857501764764e-01
-3.372119815668200715e+01,-1.599251152073734517e+01,3.986103011431847420e-01
-3.272119815668200715e+01,-1.599251152073734517e+01,3.992114949646241584e-01
-3.172119815668200715e+01,-1.599251152073734517e+01,3.976603030838070651e-01
-3.072119815668200715e+01,-1.599251152073734517e+01,3.963700391309186166e-01
-2.972119815668200715e+01,-1.599251152073734517e+01,3.962020476968963756e-01
-2.872119815668200715e+01,-1.599251152073734517e+01,3.958588160393254896e-01
-2.772119815668200715e+01,-1.599251152073734517e+01,3.952783786650528874e-01
-2.672119815668200715e+01,-1.599251152073734517e+01,4.004124822106196468e-01
-2.572119815668200715e+01,-1.599251152073734517e+01,3.980485995997762316e-01
-2.472119815668200715e+01,-1.599251152073734517e+01,4.041497967781007006e-01
-2.372119815668200715e+01,-1.599251152073734517e+01,4.003802971778744890e-01
-2.272119815668200715e+01,-1.599251152073734517e+01,3.952759602787039306e-01
-2.172119815668200715e+01,-1.599251152073734517e+01,4.011643985388473332e-01
-2.072119815668200715e+01,-1.599251152073734517e+01,4.009295738806213372e-01
-1.972119815668200715e+01,-1.599251152073734517e+01,3.992070352226724239e-01
-1.872119815668200715e+01,-1.599251152073734517e+01,4.013034118472726952e-01
-1.772119815668200715e+01,-1.599251152073734517e+01,3.968912686373995413e-01
-1.672119815668200715e+01,-1.599251152073734517e+01,3.951879010336134534e-01
-1.572119815668200715e+01,-1.599251152073734517e+01,4.059972635171082977e-01
-1.472119815668200715e+01,-1.599251152073734517e+01,3.968070015472338063e-01
-1.372119815668200715e+01,-1.599251152073734517e+01,3.970138597184087459e-01
-1.272119815668200715e+01,-1.599251152073734517e+01,4.021005926098260019e-01
-1.172119815668200715e+01,-1.599251152073734517e+01,3.961201259375304318e-01
-1.072119815668200715e+01,-1.599251152073734517e+01,3.925841243932688407e-01
-9.721198156682007152e+00,-1.599251152073734517e+01,3.888491829074101069e-01
-8.721198156682007152e+00,-1.599251152073734517e+01,3.887766916480197565e-01
-7.721198156682007152e+00,-1.599251152073734517e+01,4.027400797255111797e-01
-6.721198156682007152e+00,-1.599251152073734517e+01,4.060384229846736304e-01
-5.721198156682007152e+00,-1.599251152073734517e+01,4.026463987491060159e-01
-4.721198156682007152e+00,-1.599251152073734517e+01,4.020997686087803835e-01
-3.721198156682007152e+00,-1.599251152073734517e+01,4.019698362830235183e-01
-2.721198156682007152e+00,-1.599251152073734517e+01,4.021151940494176458e-01
-1.721198156682007152e+00,-1.599251152073734517e+01,3.999710337448649788e-01
-7.211981566820071521e-01,-1.599251152073734517e+01,3.996272667394040745e-01
2.788018433179928479e-01,-1.599251152073734517e+01,3.974123154069166830e-01
1.278801843317992848e+00,-1.599251152073734517e+01,3.959965453073217567e-01
2.278801843317992848e+00,-1.599251152073734517e+01,3.923177141835321180e-01
3.278801843317992848e+00,-1.599251152073734517e+01,3.979825540820876029e-01
4.278801843317992848e+00,-1.599251152073734517e+01,4.132647767353403445e-01
5.278801843317992848e+00,-1.599251152073734517e+01,3.998343420528756020e-01
6.278801843317992848e+00,-1.599251152073734517e+01,4.018480284069090303e-01
7.278801843317992848e+00,-1.599251152073734517e+01,4.024349589697489016e-01
8.278801843317992848e+00,-1.599251152073734517e+01,4.034078283591084890e-01
9.278801843317992848e+00,-1.599251152073734517e+01,4.015597999632634085e-01
1.027880184331799285e+01,-1.599251152073734517e+01,4.008925592771950264e-01
1.127880184331799285e+01,-1.599251152073734517e+01,4.016710121404853950e-01
1.227880184331799285e+01,-1.599251152073734517e+01,4.027102093327568078e-01
1.327880184331799285e+01,-1.599251152073734517e+01,4.031389447305651075e-01
1.427880184331799285e+01,-1.599251152073734517e+01,4.108705891476915895e-01
1.527880184331799285e+01,-1.599251152073734517e+01,4.112610449323077511e-01
1.627880184331799285e+01,-1.599251152073734517e+01,3.983942448886281795e-01
1.727880184331799285e+01,-1.599251152073734517e+01,4.067703297700755449e-01
1.827880184331799285e+01,-1.599251152073734517e+01,4.025134435333330707e-01
1.927880184331799285e+01,-1.599251152073734517e+01,3.954758752055780313e-01
2.027880184331799285e+01,-1.599251152073734517e+01,3.969574721041908560e-01
2.127880184331799285e+01,-1.599251152073734517e+01,3.958127623921079419e-01
2.227880184331799285e+01,-1.599251152073734517e+01,3.958845467007239272e-01
2.327880184331799285e+01,-1.599251152073734517e+01,3.952518435480483205e-01
2.427880184331799285e+01,-1.599251152073734517e+01,3.941088594356920716e-01
2.527880184331799285e+01,-1.599251152073734517e+01,3.766060805378748100e-01
2.627880184331799285e+01,-1.599251152073734517e+01,3.806501092168028677e-01
2.727880184331799285e+01,-1.599251152073734517e+01,3.952129938700177370e-01
2.827880184331799285e+01,-1.599251152073734517e+01,3.948306727432915331e-01
2.927880184331799285e+01,-1.599251152073734517e+01,3.936156282021783248e-01
3.027880184331799285e+01,-1.599251152073734517e+01,3.868021950933182573e-01
3.127880184331799285e+01,-1.599251152073734517e+01,3.848402962166348473e-01
3.227880184331799285e+01,-1.599251152073734517e+01,3.817001109845765683e-01
3.327880184331799285e+01,-1.599251152073734517e+01,3.769966872640519995e-01
3.427880184331799285e+01,-1.599251152073734517e+01,3.750185720951186852e-01
3.527880184331799285e+01,-1.599251152073734517e+01,3.729796341151905281e-01
3.627880184331799285e+01,-1.599251152073734517e+01,3.697825343845129176e-01
3.727880184331799285e+01,-1.599251152073734517e+01,3.744087130887452375e-01
3.827880184331799285e+01,-1.599251152073734517e+01,3.712822217015427917e-01
3.927880184331799285e+01,-1.599251152073734517e+01,3.753386900375295099e-01
4.027880184331799285e+01,-1.599251152073734517e+01,3.785146922596949182e-01
4.127880184331799285e+01,-1.599251152073734517e+01,3.760441869178485774e-01
4.227880184331799285e+01,-1.599251152073734517e+01,3.713455887508461117e-01
4.327880184331799285e+01,-1.599251152073734517e+01,3.764135756929825050e-01
4.427880184331799285e+01,-1.599251152073734517e+01,3.613252533196007477e-01
4.527880184331799285e+01,-1.599251152073734517e+01,3.708500982457239026e-01
4.627880184331799285e+01,-1.599251152073734517e+01,3.675042327676898424e-01
4.727880184331799285e+01,-1.599251152073734517e+01,3.688137431256444110e-01
4.827880184331799285e+01,-1.599251152073734517e+01,3.719669827367226844e-01
4.927880184331799285e+01,-1.599251152073734517e+01,3.706449383290104649e-01
